"program_id","macro_id","experiment_id","family_id","family_name","prompt_architecture","replicate_index","task_type","model_version","duration","ratio","ratio_rule","video_resolution","poll","prompt_path","prompt_sha256","package_path","package_sha256","fixture_ids","fixture_paths","fixture_sha256s","expected_result_images_count","expected_result_videos_count","expected_output_count","planned_credit_cost","output_dir","output_name","review_frame_plan","applicable_scoring_dimensions","no_submit","submit_authorized","query_authorized","download_authorized","retry_authorized","resubmit_authorized","batch_authorized","final_master","locked","status","notes"
"CAL-001","CAL-001A","CAL001-F03-P1-R2","F03","IMAGE2VIDEO_CAMERA_CONTROL","P1_LEGACY_DESCRIPTIVE","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P1_prompt.txt","e906c4065c374eec221cb3392167acb29e63efcfc0a8c2690bbf6f957026f25a","experiments/CAL-001/packages/F03/CAL001-F03-P1-R2_package.json","65d52d171307a6637f0efc62741bffdc608b768747d2add6072542e43d3244b1","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P1-R2","CAL001-F03-P1-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P1-R3","F03","IMAGE2VIDEO_CAMERA_CONTROL","P1_LEGACY_DESCRIPTIVE","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P1_prompt.txt","e906c4065c374eec221cb3392167acb29e63efcfc0a8c2690bbf6f957026f25a","experiments/CAL-001/packages/F03/CAL001-F03-P1-R3_package.json","c395aec7e52dcaee85256465a3709f57c9a9f37bc037860c70659e305d99f47e","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P1-R3","CAL001-F03-P1-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P2-R1","F03","IMAGE2VIDEO_CAMERA_CONTROL","P2_RESULT_FIRST_CONCISE","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P2_prompt.txt","abe0c0048da5b32bd4d8dce7664c7383c72346049911ab9bf58d11dd63b2f004","experiments/CAL-001/packages/F03/CAL001-F03-P2-R1_package.json","c7518b0581f4ea784b4addc334deb01118d69759e819c87a64ad2a879dfe78d6","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P2-R1","CAL001-F03-P2-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P2-R2","F03","IMAGE2VIDEO_CAMERA_CONTROL","P2_RESULT_FIRST_CONCISE","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P2_prompt.txt","abe0c0048da5b32bd4d8dce7664c7383c72346049911ab9bf58d11dd63b2f004","experiments/CAL-001/packages/F03/CAL001-F03-P2-R2_package.json","d111601c880afe3e0903950d8d287c0ea19923105c6ab271c535a6480a995028","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P2-R2","CAL001-F03-P2-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P2-R3","F03","IMAGE2VIDEO_CAMERA_CONTROL","P2_RESULT_FIRST_CONCISE","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P2_prompt.txt","abe0c0048da5b32bd4d8dce7664c7383c72346049911ab9bf58d11dd63b2f004","experiments/CAL-001/packages/F03/CAL001-F03-P2-R3_package.json","afe2944349f9b899773ca1e1215e7c49d06b104652db6afd2d5d97f591101afa","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P2-R3","CAL001-F03-P2-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P3-R1","F03","IMAGE2VIDEO_CAMERA_CONTROL","P3_RESULT_FIRST_WITH_DUTIES","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P3_prompt.txt","4ad56c830e55c908f66b31def6a7e42fd3f937cb9de429a48c6514cdb8537cbb","experiments/CAL-001/packages/F03/CAL001-F03-P3-R1_package.json","5943616262ac9f39ad6f451400258dae7e61a34e2e4b7911cd7b3006db7b4e9a","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P3-R1","CAL001-F03-P3-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P3-R2","F03","IMAGE2VIDEO_CAMERA_CONTROL","P3_RESULT_FIRST_WITH_DUTIES","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P3_prompt.txt","4ad56c830e55c908f66b31def6a7e42fd3f937cb9de429a48c6514cdb8537cbb","experiments/CAL-001/packages/F03/CAL001-F03-P3-R2_package.json","1a9d2192c780033af7cd1d59bed193fa3dcc54361d0646b8d19e2e3a48f68ef8","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P3-R2","CAL001-F03-P3-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P3-R3","F03","IMAGE2VIDEO_CAMERA_CONTROL","P3_RESULT_FIRST_WITH_DUTIES","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P3_prompt.txt","4ad56c830e55c908f66b31def6a7e42fd3f937cb9de429a48c6514cdb8537cbb","experiments/CAL-001/packages/F03/CAL001-F03-P3-R3_package.json","91206f97af9b4afeeebf79746b94e0ae94a69ecc59fa11be3a0fc7845cb089c5","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P3-R3","CAL001-F03-P3-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P4-R1","F03","IMAGE2VIDEO_CAMERA_CONTROL","P4_RESULT_FIRST_TIMED_COMPACT","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P4_prompt.txt","604497392aefc9290065621a59deda5aae46eb9518500d88a5d8b13b52024519","experiments/CAL-001/packages/F03/CAL001-F03-P4-R1_package.json","92b7c7bc405286cd6b5f695cf98c7ccba11776b392114984e8245aa562e1ab77","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P4-R1","CAL001-F03-P4-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P4-R2","F03","IMAGE2VIDEO_CAMERA_CONTROL","P4_RESULT_FIRST_TIMED_COMPACT","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P4_prompt.txt","604497392aefc9290065621a59deda5aae46eb9518500d88a5d8b13b52024519","experiments/CAL-001/packages/F03/CAL001-F03-P4-R2_package.json","f74d319f7f4f351127b41ce82171f5eef5242d69814d5f766dde41a12c65e1c0","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P4-R2","CAL001-F03-P4-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F03-P4-R3","F03","IMAGE2VIDEO_CAMERA_CONTROL","P4_RESULT_FIRST_TIMED_COMPACT","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F03/CAL001-F03-P4_prompt.txt","604497392aefc9290065621a59deda5aae46eb9518500d88a5d8b13b52024519","experiments/CAL-001/packages/F03/CAL001-F03-P4-R3_package.json","d9564515357d5d2b69643ce0cb0e3c4c39f50d46b20e52f91c479628ad1a0b6e","CAL001-F03-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F03-P4-R3","CAL001-F03-P4-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","camera_compliance|subject_structure_stability|spatial_compliance|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P1-R1","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P1_LEGACY_DESCRIPTIVE","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P1_prompt.txt","8d6e0eec41c69eb7ac653e2af2bdf58f85ddfa4352f7958f0d452facaf17282f","experiments/CAL-001/packages/F04/CAL001-F04-P1-R1_package.json","dd8e2bf57f74d72bf13279fc2f756e3a6b31d129b5e30d8d467344ba71faef39","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P1-R1","CAL001-F04-P1-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P1-R2","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P1_LEGACY_DESCRIPTIVE","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P1_prompt.txt","8d6e0eec41c69eb7ac653e2af2bdf58f85ddfa4352f7958f0d452facaf17282f","experiments/CAL-001/packages/F04/CAL001-F04-P1-R2_package.json","ad3282fc4cf18d7e97c79b74cb2d4dde8580dd4af5a4067c477823fb27438c2a","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P1-R2","CAL001-F04-P1-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P1-R3","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P1_LEGACY_DESCRIPTIVE","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P1_prompt.txt","8d6e0eec41c69eb7ac653e2af2bdf58f85ddfa4352f7958f0d452facaf17282f","experiments/CAL-001/packages/F04/CAL001-F04-P1-R3_package.json","d378c521ef925211d9f495416d5c89acaf6335597120796763d0522f3d187a19","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P1-R3","CAL001-F04-P1-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P2-R1","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P2_RESULT_FIRST_CONCISE","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P2_prompt.txt","d237e50e930a2786641646b35ed4357b6b12945e2f6d2cc987360eb662c69a3d","experiments/CAL-001/packages/F04/CAL001-F04-P2-R1_package.json","f8d588cf4778679080bf4a795ebee91d216f56acd8ee8a786ae4d106881d7be0","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P2-R1","CAL001-F04-P2-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P2-R2","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P2_RESULT_FIRST_CONCISE","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P2_prompt.txt","d237e50e930a2786641646b35ed4357b6b12945e2f6d2cc987360eb662c69a3d","experiments/CAL-001/packages/F04/CAL001-F04-P2-R2_package.json","db5e8ddede51b6fe92c6320be71d68498c83c3ab6f0616e7e3175b617aaae039","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P2-R2","CAL001-F04-P2-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P2-R3","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P2_RESULT_FIRST_CONCISE","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P2_prompt.txt","d237e50e930a2786641646b35ed4357b6b12945e2f6d2cc987360eb662c69a3d","experiments/CAL-001/packages/F04/CAL001-F04-P2-R3_package.json","e8c8f254597dd6693638f3b2fa4a144b3065f855b41cf2bd693575a5fe0aefab","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P2-R3","CAL001-F04-P2-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P3-R1","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P3_RESULT_FIRST_WITH_DUTIES","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P3_prompt.txt","6b7f182905bcd742d66b25e5e3abb062d4735be0f1365e1c67a3a56a8419906c","experiments/CAL-001/packages/F04/CAL001-F04-P3-R1_package.json","e77f55162d7559c70fe10a4ca6c5143fefc4cdcc7e39b7561805260486c56b8c","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P3-R1","CAL001-F04-P3-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P3-R2","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P3_RESULT_FIRST_WITH_DUTIES","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P3_prompt.txt","6b7f182905bcd742d66b25e5e3abb062d4735be0f1365e1c67a3a56a8419906c","experiments/CAL-001/packages/F04/CAL001-F04-P3-R2_package.json","2b606725da8906d6d95fe715213aae42cef9411c4d597edcfbbb79b4acdd29c7","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P3-R2","CAL001-F04-P3-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P3-R3","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P3_RESULT_FIRST_WITH_DUTIES","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P3_prompt.txt","6b7f182905bcd742d66b25e5e3abb062d4735be0f1365e1c67a3a56a8419906c","experiments/CAL-001/packages/F04/CAL001-F04-P3-R3_package.json","5ac452bf97f6db749c11acfb4e10fb4f7c3c606db56f0a29f3e9e249581aa466","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P3-R3","CAL001-F04-P3-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P4-R1","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P4_RESULT_FIRST_TIMED_COMPACT","1","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P4_prompt.txt","9a94a2d684fdf0475e8625bf23d163d269d2e07ee8ce524f94b99b9dec54fec6","experiments/CAL-001/packages/F04/CAL001-F04-P4-R1_package.json","97ef6277501f235eb833e8c64b75e9c90b0a93086caa3adca399cbe9705ee4a6","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P4-R1","CAL001-F04-P4-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P4-R2","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P4_RESULT_FIRST_TIMED_COMPACT","2","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P4_prompt.txt","9a94a2d684fdf0475e8625bf23d163d269d2e07ee8ce524f94b99b9dec54fec6","experiments/CAL-001/packages/F04/CAL001-F04-P4-R2_package.json","27aa10c5e0441769e8b5c342d598cc71db975b77b0f23eaebafcb9c837841de0","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P4-R2","CAL001-F04-P4-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F04-P4-R3","F04","IMAGE2VIDEO_ENVIRONMENT_INTERACTION","P4_RESULT_FIRST_TIMED_COMPACT","3","image2video","seedance2.0_vip","5","","inferred_from_input_image","720p","0","experiments/CAL-001/prompts/F04/CAL001-F04-P4_prompt.txt","9a94a2d684fdf0475e8625bf23d163d269d2e07ee8ce524f94b99b9dec54fec6","experiments/CAL-001/packages/F04/CAL001-F04-P4-R3_package.json","49029c93325481650cd586d6a3a8ad0646e963160ccab71f750b8d8748ec54ac","CAL001-F04-ENVIRONMENT-01","productions/chi_yan_tian_qiong/locked_refs/SHOT-02-KF-002_locked_main_hall_first_clash.png","6a573b598ab813e8ac7997a387303326a9f4836c52cc1ae91ca33ed207db60c7","0","1","1","70","experiments/CAL-001/runs/CAL001-F04-P4-R3","CAL001-F04-P4-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","environment_response|causal_clarity|action_readability|subject_structure_stability|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
